time,symbol,field,value
2023-01-20 18:54:00+00:00,AOS,Close,58.6549987793
2023-01-20 18:55:00+00:00,AOS,Close,58.6699981689
2023-01-20 18:57:00+00:00,AOS,Close,58.6699981689
2023-01-20 18:58:00+00:00,AOS,Close,58.7000007629
2023-01-20 18:59:00+00:00,AOS,Close,58.7000007629
2023-01-20 19:00:00+00:00,AOS,Close,58.6699981689
2023-01-20 19:01:00+00:00,AOS,Close,58.6599998474
2023-01-20 19:02:00+00:00,AOS,Close,58.6800003052
2023-01-20 19:03:00+00:00,AOS,Close,58.6850013733
2023-01-20 19:04:00+00:00,AOS,Close,58.7000007629
2023-01-20 19:05:00+00:00,AOS,Close,58.6949996948
2023-01-20 19:06:00+00:00,AOS,Close,58.7200012207
2023-01-20 19:07:00+00:00,AOS,Close,58.6869010925
2023-01-20 19:08:00+00:00,AOS,Close,58.7099990845
2023-01-20 19:09:00+00:00,AOS,Close,58.7299995422
2023-01-20 19:10:00+00:00,AOS,Close,58.7400016785
2023-01-20 19:11:00+00:00,AOS,Close,58.7599983215
2023-01-20 19:12:00+00:00,AOS,Close,58.7900009155
2023-01-20 19:13:00+00:00,AOS,Close,58.7599983215
2023-01-20 19:14:00+00:00,AOS,Close,58.7700004578
2023-01-20 19:15:00+00:00,AOS,Close,58.8100013733
2023-01-20 19:17:00+00:00,AOS,Close,58.7799987793
2023-01-20 19:18:00+00:00,AOS,Close,58.7949981689
2023-01-20 19:19:00+00:00,AOS,Close,58.75
2023-01-20 19:20:00+00:00,AOS,Close,58.7550010681
2023-01-20 19:21:00+00:00,AOS,Close,58.7799987793
2023-01-20 19:22:00+00:00,AOS,Close,58.8300018311
2023-01-20 19:23:00+00:00,AOS,Close,58.8199996948
2023-01-20 19:24:00+00:00,AOS,Close,58.8149986267
2023-01-20 19:26:00+00:00,AOS,Close,58.8149986267
2023-01-20 19:27:00+00:00,AOS,Close,58.8300018311
2023-01-20 19:28:00+00:00,AOS,Close,58.8600006104
2023-01-20 19:29:00+00:00,AOS,Close,58.875
2023-01-20 19:31:00+00:00,AOS,Close,58.8899993896
2023-01-20 19:32:00+00:00,AOS,Close,58.9300003052
2023-01-20 19:33:00+00:00,AOS,Close,58.9099998474
2023-01-20 19:34:00+00:00,AOS,Close,58.9150009155
2023-01-20 19:36:00+00:00,AOS,Close,58.8699989319
2023-01-20 19:37:00+00:00,AOS,Close,58.875
2023-01-20 19:38:00+00:00,AOS,Close,58.8899993896
2023-01-20 19:39:00+00:00,AOS,Close,58.9000015259
2023-01-20 19:40:00+00:00,AOS,Close,58.9150009155
2023-01-20 19:41:00+00:00,AOS,Close,58.8899993896
2023-01-20 19:42:00+00:00,AOS,Close,58.8600006104
2023-01-20 19:43:00+00:00,AOS,Close,58.8699989319
2023-01-20 19:44:00+00:00,AOS,Close,58.8899993896
2023-01-20 19:45:00+00:00,AOS,Close,58.8945007324
2023-01-20 19:46:00+00:00,AOS,Close,58.8699989319
2023-01-20 19:47:00+00:00,AOS,Close,58.9099998474
2023-01-20 19:48:00+00:00,AOS,Close,58.9099998474
2023-01-20 19:49:00+00:00,AOS,Close,58.9049987793
2023-01-20 19:50:00+00:00,AOS,Close,58.9049987793
2023-01-20 19:51:00+00:00,AOS,Close,58.8899993896
2023-01-20 19:52:00+00:00,AOS,Close,58.9000015259
2023-01-20 19:53:00+00:00,AOS,Close,58.9049987793
2023-01-20 19:54:00+00:00,AOS,Close,58.875
2023-01-20 19:55:00+00:00,AOS,Close,58.8499984741
2023-01-20 19:56:00+00:00,AOS,Close,58.8400001526
2023-01-20 19:57:00+00:00,AOS,Close,58.8549995422
2023-01-20 19:58:00+00:00,AOS,Close,58.8849983215
2023-01-20 19:59:00+00:00,AOS,Close,58.9000015259
2023-01-20 20:00:00+00:00,AOS,Close,58.9099998474
2023-01-20 20:01:00+00:00,AOS,Close,58.9449996948
2023-01-20 20:02:00+00:00,AOS,Close,58.9449996948
2023-01-20 20:03:00+00:00,AOS,Close,58.9900016785
2023-01-20 20:04:00+00:00,AOS,Close,58.9900016785
2023-01-20 20:05:00+00:00,AOS,Close,58.9850006104
2023-01-20 20:06:00+00:00,AOS,Close,58.9850006104
2023-01-20 20:07:00+00:00,AOS,Close,59.0
2023-01-20 20:08:00+00:00,AOS,Close,59.0
2023-01-20 20:10:00+00:00,AOS,Close,58.9650001526
2023-01-20 20:11:00+00:00,AOS,Close,59.0
2023-01-20 20:12:00+00:00,AOS,Close,58.9970016479
2023-01-20 20:13:00+00:00,AOS,Close,58.9900016785
2023-01-20 20:14:00+00:00,AOS,Close,58.9799995422
2023-01-20 20:15:00+00:00,AOS,Close,58.9799995422
2023-01-20 20:16:00+00:00,AOS,Close,58.9799995422
2023-01-20 20:17:00+00:00,AOS,Close,58.9850006104
2023-01-20 20:18:00+00:00,AOS,Close,58.9799995422
2023-01-20 20:19:00+00:00,AOS,Close,58.9799995422
2023-01-20 20:20:00+00:00,AOS,Close,58.9550018311
2023-01-20 20:21:00+00:00,AOS,Close,58.9099998474
2023-01-20 20:22:00+00:00,AOS,Close,58.9099998474
2023-01-20 20:23:00+00:00,AOS,Close,58.9000015259
2023-01-20 20:24:00+00:00,AOS,Close,58.8899993896
2023-01-20 20:25:00+00:00,AOS,Close,58.9225006104
2023-01-20 20:26:00+00:00,AOS,Close,58.9099998474
2023-01-20 20:27:00+00:00,AOS,Close,58.8899993896
2023-01-20 20:28:00+00:00,AOS,Close,58.8899993896
2023-01-20 20:29:00+00:00,AOS,Close,58.8800010681
2023-01-20 20:30:00+00:00,AOS,Close,58.8699989319
2023-01-20 20:31:00+00:00,AOS,Close,58.8800010681
2023-01-20 20:32:00+00:00,AOS,Close,58.9599990845
2023-01-20 20:33:00+00:00,AOS,Close,58.9789009094
2023-01-20 20:34:00+00:00,AOS,Close,58.9500007629
2023-01-20 20:35:00+00:00,AOS,Close,58.9150009155
2023-01-20 20:36:00+00:00,AOS,Close,58.8849983215
2023-01-20 20:37:00+00:00,AOS,Close,58.9350013733
2023-01-20 20:38:00+00:00,AOS,Close,58.9449996948
2023-01-20 20:39:00+00:00,AOS,Close,58.9500007629
2023-01-20 20:40:00+00:00,AOS,Close,58.9399986267
2023-01-20 20:41:00+00:00,AOS,Close,58.9300003052
2023-01-20 20:42:00+00:00,AOS,Close,58.9399986267
2023-01-20 20:43:00+00:00,AOS,Close,58.9500007629
2023-01-20 20:44:00+00:00,AOS,Close,58.9500007629
2023-01-20 20:45:00+00:00,AOS,Close,58.9199981689
2023-01-20 20:46:00+00:00,AOS,Close,58.9099998474
2023-01-20 20:47:00+00:00,AOS,Close,58.9199981689
2023-01-20 20:48:00+00:00,AOS,Close,58.9150009155
2023-01-20 20:49:00+00:00,AOS,Close,58.9150009155
2023-01-20 20:50:00+00:00,AOS,Close,58.9500007629
2023-01-20 20:51:00+00:00,AOS,Close,59.0400009155
2023-01-20 20:52:00+00:00,AOS,Close,59.1100006104
2023-01-20 20:53:00+00:00,AOS,Close,59.1300010681
2023-01-20 20:54:00+00:00,AOS,Close,59.0750007629
2023-01-20 20:55:00+00:00,AOS,Close,59.0849990845
2023-01-20 20:56:00+00:00,AOS,Close,59.0900001526
2023-01-20 20:57:00+00:00,AOS,Close,59.0699996948
