time,symbol,field,value
2023-01-20 17:28:00+00:00,ABBV,Close,147.4199981689
2023-01-20 17:29:00+00:00,ABBV,Close,147.3300018311
2023-01-20 17:30:00+00:00,ABBV,Close,147.3699951172
2023-01-20 17:31:00+00:00,ABBV,Close,147.3800048828
2023-01-20 17:32:00+00:00,ABBV,Close,147.3200073242
2023-01-20 17:33:00+00:00,ABBV,Close,147.3200073242
2023-01-20 17:34:00+00:00,ABBV,Close,147.2100067139
2023-01-20 17:35:00+00:00,ABBV,Close,147.2400054932
2023-01-20 17:36:00+00:00,ABBV,Close,147.1900024414
2023-01-20 17:37:00+00:00,ABBV,Close,147.2400054932
2023-01-20 17:38:00+00:00,ABBV,Close,147.2400054932
2023-01-20 17:39:00+00:00,ABBV,Close,147.25
2023-01-20 17:40:00+00:00,ABBV,Close,147.2200012207
2023-01-20 17:41:00+00:00,ABBV,Close,147.3099975586
2023-01-20 17:42:00+00:00,ABBV,Close,147.3500061035
2023-01-20 17:43:00+00:00,ABBV,Close,147.3800048828
2023-01-20 17:44:00+00:00,ABBV,Close,147.3899993896
2023-01-20 17:45:00+00:00,ABBV,Close,147.3899993896
2023-01-20 17:46:00+00:00,ABBV,Close,147.3800048828
2023-01-20 17:47:00+00:00,ABBV,Close,147.3600006104
2023-01-20 17:48:00+00:00,ABBV,Close,147.4600067139
2023-01-20 17:49:00+00:00,ABBV,Close,147.4700012207
2023-01-20 17:50:00+00:00,ABBV,Close,147.5299987793
2023-01-20 17:51:00+00:00,ABBV,Close,147.4654998779
2023-01-20 17:52:00+00:00,ABBV,Close,147.5299987793
2023-01-20 17:53:00+00:00,ABBV,Close,147.5399932861
2023-01-20 17:54:00+00:00,ABBV,Close,147.6100006104
2023-01-20 17:55:00+00:00,ABBV,Close,147.5700073242
2023-01-20 17:56:00+00:00,ABBV,Close,147.5099945068
2023-01-20 17:57:00+00:00,ABBV,Close,147.5054931641
2023-01-20 17:58:00+00:00,ABBV,Close,147.5749969482
2023-01-20 17:59:00+00:00,ABBV,Close,147.5899963379
2023-01-20 18:00:00+00:00,ABBV,Close,147.6799926758
2023-01-20 18:01:00+00:00,ABBV,Close,147.75
2023-01-20 18:02:00+00:00,ABBV,Close,147.7480926514
