time,symbol,field,value
2023-01-20 20:03:00+00:00,ABT,Close,112.6500015259
2023-01-20 20:04:00+00:00,ABT,Close,112.625
2023-01-20 20:05:00+00:00,ABT,Close,112.5899963379
2023-01-20 20:06:00+00:00,ABT,Close,112.5999984741
2023-01-20 20:07:00+00:00,ABT,Close,112.5698013306
2023-01-20 20:08:00+00:00,ABT,Close,112.6100006104
2023-01-20 20:09:00+00:00,ABT,Close,112.6299972534
2023-01-20 20:10:00+00:00,ABT,Close,112.6800003052
2023-01-20 20:11:00+00:00,ABT,Close,112.7542037964
2023-01-20 20:12:00+00:00,ABT,Close,112.8228988647
2023-01-20 20:13:00+00:00,ABT,Close,112.8300018311
2023-01-20 20:14:00+00:00,ABT,Close,112.9493026733
2023-01-20 20:15:00+00:00,ABT,Close,113.0100021362
2023-01-20 20:16:00+00:00,ABT,Close,112.9400024414
2023-01-20 20:17:00+00:00,ABT,Close,112.9100036621
2023-01-20 20:18:00+00:00,ABT,Close,112.9049987793
2023-01-20 20:19:00+00:00,ABT,Close,112.8300018311
2023-01-20 20:20:00+00:00,ABT,Close,112.731300354
2023-01-20 20:21:00+00:00,ABT,Close,112.6900024414
2023-01-20 20:22:00+00:00,ABT,Close,112.6600036621
2023-01-20 20:23:00+00:00,ABT,Close,112.6800003052
2023-01-20 20:24:00+00:00,ABT,Close,112.6460037231
2023-01-20 20:25:00+00:00,ABT,Close,112.6200027466
2023-01-20 20:26:00+00:00,ABT,Close,112.6500015259
2023-01-20 20:27:00+00:00,ABT,Close,112.6100006104
2023-01-20 20:28:00+00:00,ABT,Close,112.6900024414
2023-01-20 20:29:00+00:00,ABT,Close,112.6999969482
2023-01-20 20:30:00+00:00,ABT,Close,112.7850036621
2023-01-20 20:31:00+00:00,ABT,Close,112.8000030518
2023-01-20 20:32:00+00:00,ABT,Close,112.8399963379
2023-01-20 20:33:00+00:00,ABT,Close,112.8199996948
2023-01-20 20:34:00+00:00,ABT,Close,112.7508010864
2023-01-20 20:35:00+00:00,ABT,Close,112.6650009155
2023-01-20 20:36:00+00:00,ABT,Close,112.6373977661
2023-01-20 20:37:00+00:00,ABT,Close,112.6999969482
2023-01-20 20:38:00+00:00,ABT,Close,112.7099990845
2023-01-20 20:39:00+00:00,ABT,Close,112.7399978638
2023-01-20 20:40:00+00:00,ABT,Close,112.7200012207
2023-01-20 20:41:00+00:00,ABT,Close,112.7600021362
2023-01-20 20:42:00+00:00,ABT,Close,112.75
2023-01-20 20:43:00+00:00,ABT,Close,112.6849975586
2023-01-20 20:44:00+00:00,ABT,Close,112.7200012207
2023-01-20 20:45:00+00:00,ABT,Close,112.6699981689
2023-01-20 20:46:00+00:00,ABT,Close,112.7149963379
2023-01-20 20:47:00+00:00,ABT,Close,112.75
2023-01-20 20:48:00+00:00,ABT,Close,112.7750015259
2023-01-20 20:49:00+00:00,ABT,Close,112.8099975586
2023-01-20 20:50:00+00:00,ABT,Close,112.7399978638
2023-01-20 20:51:00+00:00,ABT,Close,112.6999969482
2023-01-20 20:52:00+00:00,ABT,Close,112.7699966431
2023-01-20 20:53:00+00:00,ABT,Close,112.7200012207
2023-01-20 20:54:00+00:00,ABT,Close,112.8099975586
2023-01-20 20:55:00+00:00,ABT,Close,112.7300033569
2023-01-20 20:56:00+00:00,ABT,Close,112.8099975586
2023-01-20 20:57:00+00:00,ABT,Close,112.8050003052
2023-01-20 20:58:00+00:00,ABT,Close,112.6999969482
2023-01-20 20:59:00+00:00,ABT,Close,112.7799987793
2023-01-20 21:00:00+00:00,ABT,Close,112.8199996948
2023-01-20 14:30:00+00:00,ABT,High,112.4000015259
2023-01-20 14:31:00+00:00,ABT,High,112.1699981689
2023-01-20 14:32:00+00:00,ABT,High,112.1500015259
2023-01-20 14:33:00+00:00,ABT,High,112.2750015259
2023-01-20 14:34:00+00:00,ABT,High,112.351600647
2023-01-20 14:35:00+00:00,ABT,High,112.3899993896
2023-01-20 14:36:00+00:00,ABT,High,112.3499984741
2023-01-20 14:37:00+00:00,ABT,High,112.3499984741
2023-01-20 14:38:00+00:00,ABT,High,112.3199996948
