time,symbol,field,value
2023-01-20 18:53:00+00:00,ACN,Close,278.5249938965
2023-01-20 18:54:00+00:00,ACN,Close,278.4800109863
2023-01-20 18:55:00+00:00,ACN,Close,278.5700073242
2023-01-20 18:56:00+00:00,ACN,Close,278.4649963379
2023-01-20 18:57:00+00:00,ACN,Close,278.7200012207
2023-01-20 18:58:00+00:00,ACN,Close,278.6600036621
2023-01-20 18:59:00+00:00,ACN,Close,278.5400085449
2023-01-20 19:00:00+00:00,ACN,Close,278.4599914551
2023-01-20 19:01:00+00:00,ACN,Close,278.2520141602
2023-01-20 19:02:00+00:00,ACN,Close,278.1724853516
2023-01-20 19:03:00+00:00,ACN,Close,278.1549987793
2023-01-20 19:04:00+00:00,ACN,Close,278.1499938965
2023-01-20 19:05:00+00:00,ACN,Close,278.0400085449
2023-01-20 19:06:00+00:00,ACN,Close,278.049987793
2023-01-20 19:07:00+00:00,ACN,Close,278.174987793
2023-01-20 19:08:00+00:00,ACN,Close,278.2399902344
2023-01-20 19:09:00+00:00,ACN,Close,278.2850036621
2023-01-20 19:10:00+00:00,ACN,Close,278.4100036621
2023-01-20 19:11:00+00:00,ACN,Close,278.8399963379
2023-01-20 19:12:00+00:00,ACN,Close,279.0199890137
2023-01-20 19:13:00+00:00,ACN,Close,279.1300048828
2023-01-20 19:14:00+00:00,ACN,Close,279.1799926758
2023-01-20 19:15:00+00:00,ACN,Close,279.2600097656
2023-01-20 19:16:00+00:00,ACN,Close,279.0400085449
2023-01-20 19:17:00+00:00,ACN,Close,278.9223022461
2023-01-20 19:18:00+00:00,ACN,Close,278.8099975586
2023-01-20 19:19:00+00:00,ACN,Close,278.6799926758
2023-01-20 19:20:00+00:00,ACN,Close,278.6099853516
2023-01-20 19:21:00+00:00,ACN,Close,278.5799865723
2023-01-20 19:22:00+00:00,ACN,Close,278.7600097656
2023-01-20 19:23:00+00:00,ACN,Close,278.7799987793
2023-01-20 19:24:00+00:00,ACN,Close,278.9599914551
2023-01-20 19:25:00+00:00,ACN,Close,278.8599853516
2023-01-20 19:26:00+00:00,ACN,Close,278.9599914551
2023-01-20 19:27:00+00:00,ACN,Close,278.8450012207
2023-01-20 19:28:00+00:00,ACN,Close,279.0
2023-01-20 19:29:00+00:00,ACN,Close,278.9400024414
2023-01-20 19:30:00+00:00,ACN,Close,278.9649963379
2023-01-20 19:31:00+00:00,ACN,Close,278.9599914551
2023-01-20 19:32:00+00:00,ACN,Close,279.1799926758
2023-01-20 19:33:00+00:00,ACN,Close,279.1300048828
2023-01-20 19:34:00+00:00,ACN,Close,279.2098999023
2023-01-20 19:35:00+00:00,ACN,Close,279.0700073242
2023-01-20 19:36:00+00:00,ACN,Close,279.0299987793
2023-01-20 19:37:00+00:00,ACN,Close,279.2399902344
2023-01-20 19:38:00+00:00,ACN,Close,279.1799926758
2023-01-20 19:39:00+00:00,ACN,Close,279.3399963379
2023-01-20 19:40:00+00:00,ACN,Close,279.3699951172
2023-01-20 19:41:00+00:00,ACN,Close,279.2579956055
2023-01-20 19:42:00+00:00,ACN,Close,279.4599914551
2023-01-20 19:43:00+00:00,ACN,Close,279.549987793
2023-01-20 19:44:00+00:00,ACN,Close,279.6400146484
2023-01-20 19:45:00+00:00,ACN,Close,279.5799865723
2023-01-20 19:46:00+00:00,ACN,Close,279.6499938965
2023-01-20 19:47:00+00:00,ACN,Close,279.5899963379
2023-01-20 19:48:00+00:00,ACN,Close,279.299987793
2023-01-20 19:49:00+00:00,ACN,Close,279.299987793
2023-01-20 19:50:00+00:00,ACN,Close,279.3299865723
2023-01-20 19:51:00+00:00,ACN,Close,279.2449951172
2023-01-20 19:52:00+00:00,ACN,Close,279.1900024414
2023-01-20 19:53:00+00:00,ACN,Close,279.2300109863
2023-01-20 19:54:00+00:00,ACN,Close,279.1600036621
2023-01-20 19:55:00+00:00,ACN,Close,279.1629943848
2023-01-20 19:56:00+00:00,ACN,Close,279.1000061035
2023-01-20 19:57:00+00:00,ACN,Close,279.0100097656
2023-01-20 19:58:00+00:00,ACN,Close,279.1449890137
2023-01-20 19:59:00+00:00,ACN,Close,279.1900024414
2023-01-20 20:00:00+00:00,ACN,Close,279.3599853516
2023-01-20 20:01:00+00:00,ACN,Close,279.5
2023-01-20 20:02:00+00:00,ACN,Close,279.5280151367
2023-01-20 20:03:00+00:00,ACN,Close,279.549987793
2023-01-20 20:04:00+00:00,ACN,Close,279.5199890137
2023-01-20 20:05:00+00:00,ACN,Close,279.4800109863
2023-01-20 20:06:00+00:00,ACN,Close,279.4800109863
